"StateAbbr","Location.ID","Location","Value","Rank","Anomaly..1901.2000.base.period.","X1901.2000.Mean","StateDesc","County"
"CO","CO-097","Pitkin County",37.8917,94,1.0326,36.9,"Colorado","Pitkin County"
"CO","CO-091","Ouray County",41.4333,98,1.7621,39.7,"Colorado","Ouray County"
"CO","CO-093","Park County",37.7333,63,0.0342,37.7,"Colorado","Park County"
"CO","CO-095","Phillips County",48.525,44,-0.4532,49,"Colorado","Phillips County"
"CT","CT-001","Fairfield County",51.5417,111,2.2812,49.3,"Connecticut","Fairfield County"
"CT","CT-003","Hartford County",49.9417,106,1.5607,48.4,"Connecticut","Hartford County"
"CT","CT-005","Litchfield County",47.4667,102,1.4438,46,"Connecticut","Litchfield County"
"CT","CT-007","Middlesex County",50.6167,107,1.7273,48.9,"Connecticut","Middlesex County"
"CT","CT-009","New Haven County",50.85,109,1.9261,48.9,"Connecticut","New Haven County"
"CT","CT-011","New London County",50.5833,108,1.9017,48.7,"Connecticut","New London County"
"CT","CT-013","Tolland County",48.975,108,1.5451,47.4,"Connecticut","Tolland County"
"CT","CT-015","Windham County",49.1,107,1.5122,47.6,"Connecticut","Windham County"
"DE","DE-001","Kent County",57.1083,121,3.1092,54,"Delaware","Kent County"
"DE","DE-005","Sussex County",58.4583,126,3.7142,54.7,"Delaware","Sussex County"
"DE","DE-003","New Castle County",55.8833,116,2.6151,53.3,"Delaware","New Castle County"
"FL","FL-035","Flagler County",73.1417,128,3.6818,69.5,"Florida","Flagler County"
"FL","FL-037","Franklin County",70.75,127,3.0253,67.7,"Florida","Franklin County"
"FL","FL-039","Gadsden County",69.575,127,2.8317,66.7,"Florida","Gadsden County"
"FL","FL-043","Glades County",75.1833,125,2.6328,72.6,"Florida","Glades County"
"FL","FL-045","Gulf County",70.45,126,3.1633,67.3,"Florida","Gulf County"
"FL","FL-047","Hamilton County",69.1333,124,2.0549,67.1,"Florida","Hamilton County"
"FL","FL-041","Gilchrist County",71.1333,127,3.044,68.1,"Florida","Gilchrist County"
"FL","FL-033","Escambia County",69.075,124,2.062,67,"Florida","Escambia County"
"FL","FL-061","Indian River County",74.6,125,2.9138,71.7,"Florida","Indian River County"
"FL","FL-063","Jackson County",69.6,128,2.6307,67,"Florida","Jackson County"
"FL","FL-065","Jefferson County",69.875,126,2.862,67,"Florida","Jefferson County"
"FL","FL-067","Lafayette County",70.3667,127,2.7834,67.6,"Florida","Lafayette County"
"FL","FL-069","Lake County",73.6917,126,3.311,70.4,"Florida","Lake County"
"FL","FL-071","Lee County",76.2583,126,2.8463,73.4,"Florida","Lee County"
"FL","FL-073","Leon County",69.8917,127,2.8804,67,"Florida","Leon County"
"FL","FL-049","Hardee County",74.7583,127,3.1548,71.6,"Florida","Hardee County"
"FL","FL-051","Hendry County",75.8,126,2.6552,73.1,"Florida","Hendry County"
"FL","FL-053","Hernando County",73.5333,126,3.4855,70,"Florida","Hernando County"
"FL","FL-055","Highlands County",74.8167,125,2.8702,71.9,"Florida","Highlands County"
"FL","FL-057","Hillsborough County",74.9417,127,3.6748,71.3,"Florida","Hillsborough County"
"FL","FL-059","Holmes County",68.8167,128,2.3786,66.4,"Florida","Holmes County"
"FL","FL-086","Miami-Dade County",77.9917,127,3.6632,74.3,"Florida","Miami-Dade County"
"FL","FL-087","Monroe County",78.525,127,3.6095,74.9,"Florida","Monroe County"
"FL","FL-089","Nassau County",70.6583,127,3.3214,67.3,"Florida","Nassau County"
"FL","FL-091","Okaloosa County",68.8667,127,2.2575,66.6,"Florida","Okaloosa County"
"FL","FL-093","Okeechobee County",75.1,126,3.0866,72,"Florida","Okeechobee County"
"FL","FL-095","Orange County",74.4333,126,3.1175,71.3,"Florida","Orange County"
"FL","FL-097","Osceola County",74.825,127,3.1632,71.7,"Florida","Osceola County"
"FL","FL-099","Palm Beach County",76.8667,128,3.4707,73.4,"Florida","Palm Beach County"
"FL","FL-101","Pasco County",74.1,127,3.6902,70.4,"Florida","Pasco County"
"FL","FL-103","Pinellas County",75.225,126,3.3223,71.9,"Florida","Pinellas County"
"FL","FL-105","Polk County",75.0333,127,3.5371,71.5,"Florida","Polk County"
"FL","FL-107","Putnam County",72.8,128,3.6389,69.2,"Florida","Putnam County"
"FL","FL-109","St. Johns County",72.7333,128,3.9582,68.8,"Florida","St. Johns County"
"FL","FL-111","St. Lucie County",75.6917,128,3.2832,72.4,"Florida","St. Lucie County"
"FL","FL-113","Santa Rosa County",68.8167,125,1.8675,66.9,"Florida","Santa Rosa County"
"FL","FL-115","Sarasota County",75.1667,128,2.8517,72.3,"Florida","Sarasota County"
"FL","FL-117","Seminole County",74.0833,126,2.9222,71.2,"Florida","Seminole County"
"FL","FL-119","Sumter County",73.15,126,3.091,70.1,"Florida","Sumter County"
"FL","FL-121","Suwannee County",69.9417,125,2.4442,67.5,"Florida","Suwannee County"
"FL","FL-123","Taylor County",70.6,127,2.9912,67.6,"Florida","Taylor County"
"FL","FL-125","Union County",70.8583,128,2.9102,67.9,"Florida","Union County"
"FL","FL-127","Volusia County",73.425,126,3.0765,70.3,"Florida","Volusia County"
"FL","FL-129","Wakulla County",70.35,127,2.8862,67.5,"Florida","Wakulla County"
"FL","FL-131","Walton County",69.025,127,2.5359,66.5,"Florida","Walton County"
"FL","FL-133","Washington County",69.4083,127,2.5262,66.9,"Florida","Washington County"
"FL","FL-083","Marion County",72.5417,126,3.065,69.5,"Florida","Marion County"
"FL","FL-085","Martin County",76.6667,128,3.7929,72.9,"Florida","Martin County"
"FL","FL-001","Alachua County",71.9,128,3.1727,68.7,"Florida","Alachua County"
"FL","FL-003","Baker County",70.3167,126,2.9431,67.4,"Florida","Baker County"
"FL","FL-005","Bay County",70.2583,127,2.868,67.4,"Florida","Bay County"
"FL","FL-007","Bradford County",71.4833,128,3.2682,68.2,"Florida","Bradford County"
"FL","FL-009","Brevard County",74.3333,125,2.7097,71.6,"Florida","Brevard County"
"FL","FL-011","Broward County",77.475,127,3.4417,74,"Florida","Broward County"
"FL","FL-013","Calhoun County",69.75,127,2.9133,66.8,"Florida","Calhoun County"
"FL","FL-075","Levy County",72.125,126,3.4004,68.7,"Florida","Levy County"
"FL","FL-077","Liberty County",69.9417,126,2.9975,66.9,"Florida","Liberty County"
"FL","FL-079","Madison County",69.55,126,2.6334,66.9,"Florida","Madison County"
"FL","FL-081","Manatee County",74.7833,127,3.0923,71.7,"Florida","Manatee County"
"FL","FL-023","Columbia County",70.0583,125,2.4938,67.6,"Florida","Columbia County"
"FL","FL-027","DeSoto County",74.9417,127,2.8882,72.1,"Florida","DeSoto County"
"FL","FL-029","Dixie County",71.1083,127,3.0137,68.1,"Florida","Dixie County"
"FL","FL-031","Duval County",71.5333,128,3.5573,68,"Florida","Duval County"
"FL","FL-021","Collier County",76.7083,127,2.7664,73.9,"Florida","Collier County"
"FL","FL-015","Charlotte County",75.8167,127,3.025,72.8,"Florida","Charlotte County"
"FL","FL-017","Citrus County",72.8083,126,3.0378,69.8,"Florida","Citrus County"
"FL","FL-019","Clay County",72.0667,128,3.687,68.4,"Florida","Clay County"
"GA","GA-009","Baldwin County",66.2917,127,2.9837,63.3,"Georgia","Baldwin County"
"GA","GA-011","Banks County",62.8417,127,2.4943,60.3,"Georgia","Banks County"
"GA","GA-013","Barrow County",63.1167,127,2.5808,60.5,"Georgia","Barrow County"
"GA","GA-015","Bartow County",62.3167,124,2.1378,60.2,"Georgia","Bartow County"
"GA","GA-017","Ben Hill County",68.5167,128,3.4245,65.1,"Georgia","Ben Hill County"
"GA","GA-001","Appling County",68.725,128,2.8502,65.9,"Georgia","Appling County"
"GA","GA-003","Atkinson County",68.7917,128,2.8028,66,"Georgia","Atkinson County"
"GA","GA-005","Bacon County",68.7833,128,2.8215,66,"Georgia","Bacon County"
"GA","GA-007","Baker County",68.9917,128,2.8707,66.1,"Georgia","Baker County"
"GA","GA-063","Clayton County",64.5,128,3.3787,61.1,"Georgia","Clayton County"
"GA","GA-065","Clinch County",68.9917,125,2.4838,66.5,"Georgia","Clinch County"
"GA","GA-067","Cobb County",63.3,128,3.1888,60.1,"Georgia","Cobb County"
"GA","GA-069","Coffee County",68.6833,128,3.0525,65.6,"Georgia","Coffee County"
"GA","GA-071","Colquitt County",67.9167,126,2.2436,65.7,"Georgia","Colquitt County"
"GA","GA-073","Columbia County",65.85,128,3.0862,62.8,"Georgia","Columbia County"
"GA","GA-075","Cook County",67.9,125,2.092,65.8,"Georgia","Cook County"
"GA","GA-077","Coweta County",64.7083,128,3.7365,61,"Georgia","Coweta County"
"GA","GA-079","Crawford County",66.1667,128,2.9864,63.2,"Georgia","Crawford County"
"GA","GA-081","Crisp County",68.1333,128,3.6317,64.5,"Georgia","Crisp County"
"GA","GA-083","Dade County",60.9667,126,2.4287,58.5,"Georgia","Dade County"
"GA","GA-085","Dawson County",60.3917,126,2.1653,58.2,"Georgia","Dawson County"
"GA","GA-087","Decatur County",69.3833,128,2.7424,66.6,"Georgia","Decatur County"
"GA","GA-089","DeKalb County",63.9083,128,3.357,60.6,"Georgia","DeKalb County"
"GA","GA-091","Dodge County",67.9917,128,3.147,64.8,"Georgia","Dodge County"
"GA","GA-093","Dooly County",67.7083,128,3.4527,64.3,"Georgia","Dooly County"
"GA","GA-095","Dougherty County",68.8083,128,3.0325,65.8,"Georgia","Dougherty County"
"GA","GA-097","Douglas County",63.7667,128,3.6881,60.1,"Georgia","Douglas County"
"GA","GA-099","Early County",68.7,128,2.6527,66,"Georgia","Early County"
"GA","GA-019","Berrien County",68.2,128,2.4394,65.8,"Georgia","Berrien County"
"GA","GA-021","Bibb County",66.525,128,3.1118,63.4,"Georgia","Bibb County"
"GA","GA-023","Bleckley County",67.425,128,2.9967,64.4,"Georgia","Bleckley County"
"GA","GA-025","Brantley County",69.3833,126,3.274,66.1,"Georgia","Brantley County"
"GA","GA-027","Brooks County",68.325,125,2.1262,66.2,"Georgia","Brooks County"
"GA","GA-029","Bryan County",69.1417,128,3.1384,66,"Georgia","Bryan County"
"GA","GA-031","Bulloch County",68.1333,128,3.1166,65,"Georgia","Bulloch County"
"GA","GA-033","Burke County",66.825,128,3.3502,63.5,"Georgia","Burke County"
"GA","GA-035","Butts County",65.3417,128,3.5089,61.8,"Georgia","Butts County"
"GA","GA-037","Calhoun County",68.4583,128,2.8487,65.6,"Georgia","Calhoun County"
"GA","GA-039","Camden County",70.0583,128,3.0647,67,"Georgia","Camden County"
"GA","GA-043","Candler County",68.0083,128,3.01,65,"Georgia","Candler County"
"GA","GA-045","Carroll County",63.325,128,3.5343,59.8,"Georgia","Carroll County"
"GA","GA-047","Catoosa County",62.4083,127,3.1124,59.3,"Georgia","Catoosa County"
"GA","GA-049","Charlton County",70.0417,126,3.2629,66.8,"Georgia","Charlton County"
"GA","GA-051","Chatham County",69.3583,128,3.2718,66.1,"Georgia","Chatham County"
"GA","GA-053","Chattahoochee County",66.4917,127,2.4257,64.1,"Georgia","Chattahoochee County"
"GA","GA-055","Chattooga County",62.1917,126,2.2815,59.9,"Georgia","Chattooga County"
"GA","GA-057","Cherokee County",61.7917,126,2.3373,59.5,"Georgia","Cherokee County"
"GA","GA-059","Clarke County",63.55,126,2.5915,61,"Georgia","Clarke County"
"GA","GA-061","Clay County",67.8083,128,2.4576,65.4,"Georgia","Clay County"
"GA","GA-143","Haralson County",62.4167,127,3.1475,59.3,"Georgia","Haralson County"
"GA","GA-145","Harris County",65.125,128,2.6546,62.5,"Georgia","Harris County"
"GA","GA-147","Hart County",63.2333,127,2.8674,60.4,"Georgia","Hart County"
"GA","GA-149","Heard County",64,128,3.166,60.8,"Georgia","Heard County"
"GA","GA-151","Henry County",64.775,128,3.2759,61.5,"Georgia","Henry County"
"GA","GA-153","Houston County",67.2,128,3.1178,64.1,"Georgia","Houston County"
"GA","GA-155","Irwin County",68.375,128,3.1802,65.2,"Georgia","Irwin County"
"GA","GA-157","Jackson County",63.15,127,2.5642,60.6,"Georgia","Jackson County"
"GA","GA-159","Jasper County",65.5333,128,3.7629,61.8,"Georgia","Jasper County"
"GA","GA-161","Jeff Davis County",68.475,128,3.0189,65.5,"Georgia","Jeff Davis County"
"GA","GA-163","Jefferson County",66.0083,128,2.7221,63.3,"Georgia","Jefferson County"
"GA","GA-165","Jenkins County",67.225,128,3.3564,63.9,"Georgia","Jenkins County"
"GA","GA-167","Johnson County",66.725,128,2.5819,64.1,"Georgia","Johnson County"
"GA","GA-169","Jones County",66.1833,128,3.375,62.8,"Georgia","Jones County"
"GA","GA-171","Lamar County",65.3833,128,3.3596,62,"Georgia","Lamar County"
"GA","GA-173","Lanier County",68.2667,125,2.1722,66.1,"Georgia","Lanier County"
"GA","GA-175","Laurens County",67.5667,128,2.9313,64.6,"Georgia","Laurens County"
"GA","GA-177","Lee County",68.325,128,3.1374,65.2,"Georgia","Lee County"
"GA","GA-179","Liberty County",69.3333,128,3.0323,66.3,"Georgia","Liberty County"
"GA","GA-181","Lincoln County",64.65,126,2.5466,62.1,"Georgia","Lincoln County"
"GA","GA-183","Long County",69.2667,128,2.9634,66.3,"Georgia","Long County"
"GA","GA-185","Lowndes County",68.1667,123,1.9202,66.2,"Georgia","Lowndes County"
"GA","GA-187","Lumpkin County",59.6167,127,2.2519,57.4,"Georgia","Lumpkin County"
"GA","GA-189","McDuffie County",65.2,128,2.8552,62.3,"Georgia","McDuffie County"
"GA","GA-191","McIntosh County",69.8,128,2.9883,66.8,"Georgia","McIntosh County"
"GA","GA-193","Macon County",66.9667,128,3.0769,63.9,"Georgia","Macon County"
"GA","GA-195","Madison County",63.0417,125,2.5055,60.5,"Georgia","Madison County"
"GA","GA-197","Marion County",66.0833,128,2.5391,63.5,"Georgia","Marion County"
"GA","GA-199","Meriwether County",64.8083,128,3.176,61.6,"Georgia","Meriwether County"
"GA","GA-201","Miller County",69.075,128,2.7484,66.3,"Georgia","Miller County"
"GA","GA-205","Mitchell County",68.8333,128,2.7678,66.1,"Georgia","Mitchell County"
"GA","GA-207","Monroe County",65.7583,128,3.3497,62.4,"Georgia","Monroe County"
"GA","GA-209","Montgomery County",68.2667,128,3.0693,65.2,"Georgia","Montgomery County"
"GA","GA-211","Morgan County",64.8167,128,3.2755,61.5,"Georgia","Morgan County"
"GA","GA-213","Murray County",61.4917,127,2.456,59,"Georgia","Murray County"
"GA","GA-215","Muscogee County",66.325,127,2.5356,63.8,"Georgia","Muscogee County"
"GA","GA-217","Newton County",64.625,128,3.3826,61.2,"Georgia","Newton County"
"GA","GA-219","Oconee County",63.8667,127,2.6839,61.2,"Georgia","Oconee County"
"GA","GA-221","Oglethorpe County",63.5833,125,2.4963,61.1,"Georgia","Oglethorpe County"
"GA","GA-223","Paulding County",62.9167,128,3.0728,59.8,"Georgia","Paulding County"
"GA","GA-225","Peach County",66.6,128,3.0467,63.6,"Georgia","Peach County"
"GA","GA-227","Pickens County",60.4583,125,2.0287,58.4,"Georgia","Pickens County"
"GA","GA-229","Pierce County",69.2667,127,3.1319,66.1,"Georgia","Pierce County"
"GA","GA-231","Pike County",65.2417,128,3.3423,61.9,"Georgia","Pike County"
"GA","GA-233","Polk County",62.7833,126,2.748,60,"Georgia","Polk County"
"GA","GA-235","Pulaski County",67.75,128,3.1518,64.6,"Georgia","Pulaski County"
"GA","GA-237","Putnam County",65.7667,128,3.4604,62.3,"Georgia","Putnam County"
"GA","GA-239","Quitman County",67.0583,127,2.2346,64.8,"Georgia","Quitman County"
"GA","GA-241","Rabun County",58.6417,127,2.451,56.2,"Georgia","Rabun County"
"GA","GA-243","Randolph County",67.3833,128,2.6033,64.8,"Georgia","Randolph County"
"GA","GA-245","Richmond County",66.8917,128,3.5464,63.3,"Georgia","Richmond County"
"GA","GA-247","Rockdale County",64.2417,128,3.203,61,"Georgia","Rockdale County"
"GA","GA-249","Schley County",66.6167,128,2.7857,63.8,"Georgia","Schley County"
"GA","GA-251","Screven County",67.3417,128,3.1926,64.1,"Georgia","Screven County"
"GA","GA-253","Seminole County",69.4667,128,2.7379,66.7,"Georgia","Seminole County"
"GA","GA-255","Spalding County",65.225,128,3.3432,61.9,"Georgia","Spalding County"
"GA","GA-257","Stephens County",62.425,125,2.1809,60.2,"Georgia","Stephens County"
"GA","GA-259","Stewart County",66.6167,128,2.4043,64.2,"Georgia","Stewart County"
"GA","GA-261","Sumter County",67.4833,128,3.0307,64.5,"Georgia","Sumter County"
"GA","GA-263","Talbot County",65.3,128,2.5764,62.7,"Georgia","Talbot County"
"GA","GA-265","Taliaferro County",64.2833,127,2.4007,61.9,"Georgia","Taliaferro County"
"GA","GA-267","Tattnall County",68.7333,128,2.8872,65.8,"Georgia","Tattnall County"
"GA","GA-269","Taylor County",66,128,2.7329,63.3,"Georgia","Taylor County"
"GA","GA-271","Telfair County",68.5083,128,3.2451,65.3,"Georgia","Telfair County"
"GA","GA-273","Terrell County",67.8917,128,2.8962,65,"Georgia","Terrell County"
"GA","GA-275","Thomas County",68.7083,127,2.5021,66.2,"Georgia","Thomas County"
"GA","GA-277","Tift County",67.9,128,2.6588,65.2,"Georgia","Tift County"
"GA","GA-279","Toombs County",68.4333,128,2.9678,65.5,"Georgia","Toombs County"
"GA","GA-281","Towns County",57.8,128,2.6444,55.2,"Georgia","Towns County"
"GA","GA-283","Treutlen County",67.7167,128,2.8738,64.8,"Georgia","Treutlen County"
"GA","GA-285","Troup County",64.5,128,2.8681,61.6,"Georgia","Troup County"
"GA","GA-287","Turner County",67.9667,128,3.2484,64.7,"Georgia","Turner County"
"GA","GA-289","Twiggs County",66.9417,128,2.9859,64,"Georgia","Twiggs County"
"GA","GA-291","Union County",57.825,127,2.3942,55.4,"Georgia","Union County"
"GA","GA-293","Upson County",65.4833,128,3.0189,62.5,"Georgia","Upson County"
"GA","GA-295","Walker County",61.8917,127,2.8764,59,"Georgia","Walker County"
"GA","GA-297","Walton County",63.7417,127,2.9252,60.8,"Georgia","Walton County"
"GA","GA-299","Ware County",69.4583,127,3.0387,66.4,"Georgia","Ware County"
"GA","GA-301","Warren County",64.9333,128,2.6146,62.3,"Georgia","Warren County"
"GA","GA-303","Washington County",66.1833,127,2.5696,63.6,"Georgia","Washington County"
"GA","GA-305","Wayne County",69.1667,128,3.0148,66.2,"Georgia","Wayne County"
"GA","GA-307","Webster County",66.7917,128,2.6376,64.2,"Georgia","Webster County"
"GA","GA-309","Wheeler County",68.3833,128,3.1411,65.2,"Georgia","Wheeler County"
"GA","GA-311","White County",59.8,127,2.297,57.5,"Georgia","White County"
"GA","GA-313","Whitfield County",62.3667,127,2.9277,59.4,"Georgia","Whitfield County"
"GA","GA-315","Wilcox County",68.1917,128,3.4468,64.7,"Georgia","Wilcox County"
"GA","GA-317","Wilkes County",64.0167,126,2.4525,61.6,"Georgia","Wilkes County"
"GA","GA-319","Wilkinson County",66.8417,128,2.8423,64,"Georgia","Wilkinson County"
"GA","GA-321","Worth County",68.0667,128,2.8715,65.2,"Georgia","Worth County"
"GA","GA-105","Elbert County",63.5917,125,2.7083,60.9,"Georgia","Elbert County"
"GA","GA-107","Emanuel County",67.2917,128,2.8278,64.5,"Georgia","Emanuel County"
"GA","GA-109","Evans County",68.625,128,2.9662,65.7,"Georgia","Evans County"
"GA","GA-111","Fannin County",58.1917,126,2.1992,56,"Georgia","Fannin County"
"GA","GA-113","Fayette County",64.8667,128,3.6327,61.2,"Georgia","Fayette County"
"GA","GA-115","Floyd County",62.4833,122,2.0727,60.4,"Georgia","Floyd County"
"GA","GA-117","Forsyth County",61.6667,127,2.4072,59.3,"Georgia","Forsyth County"
"GA","GA-119","Franklin County",62.975,127,2.5123,60.5,"Georgia","Franklin County"
"GA","GA-121","Fulton County",63.7917,128,3.494,60.3,"Georgia","Fulton County"
"GA","GA-123","Gilmer County",59,125,2.0414,57,"Georgia","Gilmer County"
"GA","GA-125","Glascock County",65.4917,128,2.6499,62.8,"Georgia","Glascock County"
"GA","GA-101","Echols County",68.725,123,2.0193,66.7,"Georgia","Echols County"
"GA","GA-103","Effingham County",68.2333,128,3.1041,65.1,"Georgia","Effingham County"
"GA","GA-131","Grady County",69.1167,128,2.7318,66.4,"Georgia","Grady County"
"GA","GA-133","Greene County",64.5167,128,2.6634,61.9,"Georgia","Greene County"
"GA","GA-135","Gwinnett County",62.8833,128,2.8068,60.1,"Georgia","Gwinnett County"
"GA","GA-137","Habersham County",60.75,126,2.3037,58.4,"Georgia","Habersham County"
"GA","GA-139","Hall County",61.9833,126,2.4345,59.5,"Georgia","Hall County"
"GA","GA-141","Hancock County",65.35,127,2.6417,62.7,"Georgia","Hancock County"
"GA","GA-127","Glynn County",69.9333,128,2.9636,67,"Georgia","Glynn County"
"GA","GA-129","Gordon County",62.2167,125,2.1707,60,"Georgia","Gordon County"
"IA","IA-001","Adair County",47.575,34,-0.8934,48.5,"Iowa","Adair County"
"IA","IA-003","Adams County",48.3583,40,-0.6834,49,"Iowa","Adams County"
